Sample id,sample no,description ,descp no,date,time,year,month,day,hour,minute,filter pore-size,method ,method No. ,Isco  no. 
2140 K,2140,Elder,0,4/3/2011,11:12,2011,4,3,11,12,0.45,Control,1,6
2141 K,2141,Elder,0,4/5/2011,11:12,2011,4,5,11,12,0.4,MB,3,7
2142 K,2142,Elder,0,4/7/2011,11:12,2011,4,7,11,12,0.1,MB,8,8
2143 K,2143,Elder,0,4/9/2011,11:12,2011,4,9,11,12,0.4,MB,3,9
2144 K,2144,Elder,0,4/11/2011,11:12,2011,4,11,11,12,0.4,MB,3,10
2145 K,2145,Elder,0,4/13/2011,11:12,2011,4,13,11,12,0.45,Control,1,11
2146 K,2146,Elder,0,4/15/2011,11:12,2011,4,15,11,12,0.4,MB,3,13
2147 K,2147,Elder,0,4/17/2011,11:12,2011,4,17,11,12,0.1,MB,8,14
2148 K,2148,Elder,0,4/19/2011,11:12,2011,4,19,11,12,0.4,MB,3,15
2149 K,2149,Elder,0,4/21/2011,11:12,2011,4,21,11,12,0.4,MB,3,16
2150 K,2150,Elder,0,4/23/2011,11:12,2011,4,23,11,12,0.45,Control,1,17
2151 K,2151,Elder,0,4/25/2011,11:12,2011,4,25,11,12,0.4,MB,3,18
2152 K,2152,Elder,0,4/27/2011,11:12,2011,4,27,11,12,0.1,,8,19
2153 K,2153,Elder,0,4/29/2011,11:12,2011,4,29,11,12,0.4,MB,3,20
2154 K,2154,Elder,0,5/1/2011,11:12,2011,5,1,11,12,0.4,MB,3,21
2155 K,2155,Elder,0,5/3/2011,11:12,2011,5,3,11,12,0.45,Control,1,22
2156 K,2156,Elder,0,5/5/2011,11:12,2011,5,5,11,12,0.4,MB,3,23
2157 K,2157,Well 10,10,4/2/2011,11:02,2011,4,2,11,2,1,MB,5,5
2158 K,2158,Well 10,10,4/4/2011,11:02,2011,4,4,11,2,0.4,Control,1,6
2159 K,2159,Well 10,10,4/6/2011,11:02,2011,4,6,11,2,0.4,MB,3,7
2160 K,2160,Well 10,10,4/8/2011,11:02,2011,4,8,11,2,1,MB,5,8
2161 K,2161,Well 10,10,4/10/2011,11:02,2011,4,10,11,2,0.4,MB,3,9
2162 K,2162,Well 10,10,4/12/2011,11:02,2011,4,12,11,2,1,MB,5,10
2163 K,2163,Well 10,10,4/14/2011,11:02,2011,4,14,11,2,0.4,Control,1,11
2164 K,2164,Well 10,10,4/15/2011,11:02,2011,4,15,11,2,0.4,MB,3,13
2165 K,2165,Well 10,10,4/16/2011,10:32,2011,4,16,10,32,1,MB,5,14
2166 K,2166,Well 10,10,4/18/2011,10:32,2011,4,18,10,32,0.4,MB,3,15
2167 K,2167,Well 10,10,4/20/2011,10:32,2011,4,20,10,32,1,MB,5,16
2168 K,2168,Well 10,10,4/22/2011,10:32,2011,4,22,10,32,0.4,Control,1,17
2169 K,2169,Well 10,10,4/24/2011,10:32,2011,4,24,10,32,0.4,MB,3,18
2170 K,2170,Well 10,10,4/26/2011,10:32,2011,4,26,10,32,1,MB,5,19
2171 K,2171,Well 10,10,4/15/2011,11:16,2011,4,15,11,16,0.4,MB,3,19
2172 K,2172,Well 10,10,4/28/2011,10:32,2011,4,28,10,32,1,MB,5,20
2173 K,2173,Well 10,10,4/30/2011,10:32,2011,4,30,10,32,0.4,Control,1,21
2174 K,2174,Well 10,10,5/2/2011,10:32,2011,5,2,10,32,0.4,MB,3,22
2175 K,2175,Well 10,10,5/4/2011,10:32,2011,5,4,10,32,1,MB,5,23
2176 K,2176,Well 3,3,4/1/2011,15:21,2011,4,1,15,21,1,MB,5,5
2177 K,2177,Well 3,3,4/3/2011,15:21,2011,4,3,15,21,0.45,Control,1,6
2178 K,2178,Well 3,3,4/5/2011,15:21,2011,4,5,15,21,0.4,MB,3,7
2179 K,2179,Well 3,3,4/7/2011,15:21,2011,4,7,15,21,1,MB,5,8
2180 K,2180,Well 3,3,4/9/2011,15:21,2011,4,9,15,21,0.4,MB,3,9
2181 K,2181,Well 3,3,4/11/2011,15:20,2011,4,11,15,20,1,MB,5,10
2182 K,2182,Well 3,3,4/13/2011,15:20,2011,4,13,15,20,0.45,Control,1,11
2183 K,2183,Well 3,3,4/15/2011,15:20,2011,4,15,15,20,0.4,MB,3,13
2184 K,2184,Well 3,3,4/17/2011,15:20,2011,4,17,15,20,1,MB,5,14
2185 K,2185,Well 3,3,4/19/2011,15:20,2011,4,19,15,20,0.4,MB,3,15
2186 K,2186,Well 3,3,4/21/2011,15:20,2011,4,21,15,20,1,MB,5,16
2187 K,2187,Well 3,3,4/23/2011,15:20,2011,4,23,15,20,0.45,Control,1,17
2188 K,2188,Well 3,3,4/25/2011,15:20,2011,4,25,15,20,0.4,MB,3,18
2189 K,2189,Well 3,3,4/27/2011,15:20,2011,4,27,15,20,1,MB,5,19
2190 K,2190,Well 3,3,4/29/2011,15:20,2011,4,29,15,20,0.4,MB,3,20
2191 K,2191,Well 3,3,5/1/2011,15:20,2011,5,1,15,20,1,MB,5,21
2192 K,2192,Well 3,3,5/3/2011,15:20,2011,5,3,15,20,0.45,Control,1,22
2193 K,2193,Well 3,3,5/5/2011,15:20,2011,5,5,15,20,0.4,MB,3,23
2194 K,2194,Well 1,1,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-1
2195 K,2195,Well 3,3,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-1
2196 K,2196,Well 10,10,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-1
2197 K,2197,Elder,0,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-1
2198 K,2198,Well 1,1,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-1
2199 K,2199,Well 3,2,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-1
2200 K,2200,Well 10,10,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-1
2201 K,2201,Elder,0,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-1
2202 K,2202,Well 1,1,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-2
2203 K,2203,Well 3,3,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-2
2204 K,2204,Well 10,10,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-2
2205 K,2205,Elder,0,5/6/2011,,2011,5,6,0,0,0.4,Ref,9,0.4-2
2206 K,2206,Well 1,1,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-2
2207 K,2207,Well 3,2,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-2
2208 K,2208,Well 10,10,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-2
2209 K,2209,Elder,0,5/6/2011,,2011,5,6,0,0,1,Ref,9,1.0-2
2210 K,2210,Well 1,1,5/7/2011,11:02,2011,5,7,11,2,0.45,Control,1,8
2211 K,2211,Well 1,1,5/8/2011,11:03,2011,5,8,11,3,0.4,MB,3,9
2212 K,2212,Well 1,1,5/9/2011,11:03,2011,5,9,11,3,0.4,MB,3,10
2213 K,2213,Well 1,1,5/10/2011,11:03,2011,5,10,11,3,0.4,MB,3,11
2214 K,2214,Well 1,1,5/11/2011,11:03,2011,5,11,11,3,0.4,MB,3,13
2215 K,2215,Well 1,1,5/12/2011,11:03,2011,5,12,11,3,1,MB,5,14
2216 K,2216,Well 1,1,5/13/2011,11:03,2011,5,13,11,3,1,MB,5,15
2217 K,2217,Well 1,1,5/14/2011,11:03,2011,5,14,11,3,0.45,Control,1,16
2218 K,2218,Well 1,1,5/15/2011,11:03,2011,5,15,11,3,0.4,MB,3,17
2219 K,2219,Well 1,1,5/16/2011,11:03,2011,5,16,11,3,0.4,MB,3,18
2220 K,2220,Well 1,1,5/17/2011,11:03,2011,5,17,11,3,0.4,MB,3,19
2221 K,2221,Well 1,1,5/18/2011,11:03,2011,5,18,11,3,0.4,MB,3,20
2222 K,2222,Well 1,1,5/19/2011,11:03,2011,5,19,11,3,1,MB,5,21
2223 K,2223,Well 1,1,5/20/2011,11:03,2011,5,20,11,3,1,MB,5,22
2224 K,2224,Well 1,1,5/21/2011,11:03,2011,5,21,11,3,0.45,Control,1,23
2225 K,2225,Well 1,1,5/22/2011,11:03,2011,5,22,11,3,0.4,MB,3,24
2226 K,2226,Elder,0,5/7/2011,11:02,2011,5,7,11,2,0.45,Control,1,8
2227 K,2227,Elder,0,5/8/2011,11:03,2011,5,8,11,3,0.4,MB,3,9
2228 K,2228,Elder,0,5/9/2011,11:03,2011,5,9,11,3,0.4,MB,3,10
2229 K,2229,Elder,0,5/10/2011,11:03,2011,5,10,11,3,0.4,MB,3,11
2230 K,2230,Elder,0,5/11/2011,11:03,2011,5,11,11,3,0.4,MB,3,13
2231 K,2231,Elder,0,5/12/2011,11:03,2011,5,12,11,3,1,MB,5,14
2232 K,2232,Elder,0,5/13/2011,11:03,2011,5,13,11,3,1,MB,5,15
2233 K,2233,Elder,0,5/14/2011,11:03,2011,5,14,11,3,0.45,Control,1,16
2234 K,2234,Elder,0,5/15/2011,11:03,2011,5,15,11,3,0.4,MB,3,17
2235 K,2235,Elder,0,5/16/2011,11:03,2011,5,16,11,3,0.4,MB,3,18
2236 K,2236,Elder,0,5/17/2011,11:03,2011,5,17,11,3,0.4,MB,3,19
2237 K,2237,Elder,0,5/18/2011,11:03,2011,5,18,11,3,0.4,MB,3,20
2238 K,2238,Elder,0,5/19/2011,11:03,2011,5,19,11,3,1,MB,5,21
2239 K,2239,Elder,0,5/20/2011,11:03,2011,5,20,11,3,1,MB,5,22
2240 K,2240,Elder,0,5/21/2011,11:03,2011,5,21,11,3,0.45,Control,1,23
2241 K,2241,Elder,0,5/22/2011,11:03,2011,5,22,11,3,0.4,MB,3,24
2242 K,2242,Well 10,10,5/6/2011,12:44,2011,5,6,12,44,1,MB,5,7
2243 K,2243,Well 10,10,5/7/2011,12:17,2011,5,7,12,17,0.45,Control,1,8
2244 K,2244,Well 10,10,5/8/2011,12:17,2011,5,8,12,17,0.4,MB,3,9
2245 K,2245,Well 10,10,5/9/2011,12:17,2011,5,9,12,17,0.4,MB,3,10
2246 K,2246,Well 10,10,5/10/2011,12:17,2011,5,10,12,17,0.4,MB,3,11
2247 K,2247,Well 10,10,5/11/2011,12:17,2011,5,11,12,17,0.4,MB,3,13
2248 K,2248,Well 10,10,5/12/2011,12:17,2011,5,12,12,17,1,MB,5,14
2249 K,2249,Well 10,10,5/13/2011,12:17,2011,5,13,12,17,1,MB,5,15
2250 K,2250,Well 10,10,5/14/2011,12:17,2011,5,14,12,17,0.45,Control,1,16
2251 K,2251,Well 10,10,5/15/2011,12:17,2011,5,15,12,17,0.4,MB,3,17
2252 K,2252,Well 10,10,5/16/2011,12:17,2011,5,16,12,17,0.4,MB,3,18
2253 K,2253,Well 10,10,5/17/2011,12:17,2011,5,17,12,17,0.4,MB,3,19
2254 K,2254,Well 10,10,5/18/2011,12:17,2011,5,18,12,17,0.4,MB,3,20
2255 K,2255,Well 10,10,5/19/2011,12:17,2011,5,19,12,17,1,MB,5,21
2256 K,2256,Well 10,10,5/20/2011,12:17,2011,5,20,12,17,1,MB,5,22
2257 K,2257,Well 10,10,5/21/2011,12:17,2011,5,21,12,17,0.45,Control,1,23
2258 K,2258,Well 10,10,5/22/2011,12:17,2011,5,22,12,17,0.4,MB,3,24
2259 K,2259,Well 10,10,5/24/2011,12:02,2011,5,24,12,2,0.45,MB,2,1
2260 K,2260,Well 10,10,5/26/2011,12:02,2011,5,26,12,2,0.45,MB,2,2
2261 K,2261,Well 10,10,5/28/2011,12:02,2011,5,28,12,2,0.45,MB,2,3
2262 K,2262,Well 10,10,5/30/2011,12:02,2011,5,30,12,2,0.45,MB,2,4
2263 K,2263,Well 10,10,6/1/2011,12:02,2011,6,1,12,2,0.45,MB,2,5
2264 K,2264,Well 10,10,6/3/2011,12:02,2011,6,3,12,2,0.45,MB,2,6
2265 K,2265,Well 10,10,6/5/2011,12:02,2011,6,5,12,2,0.45,MB,2,7
2266 K,2266,Well 10,10,6/7/2011,12:02,2011,6,7,12,2,0.45,MB,2,8
2267 K,2267,Well 10,10,6/9/2011,12:02,2011,6,9,12,2,0.45,MB,2,9
2268 K,2268,Well 10,10,6/11/2011,12:02,2011,6,11,12,2,0.45,MB,2,10
2269 K,2269,Well 10,10,6/13/2011,12:02,2011,6,13,12,2,0.45,MB,2,11
2270 K,2270,Well 10,10,6/14/2011,15:41,2011,6,14,15,41,0.45,MB,2,13
2271 K,2271,Well 10,10,6/14/2011,15:09,2011,6,14,15,9,0.45,MB,2,13
2272 K,2272,Well 10,10,6/14/2011,14:44,2011,6,14,14,44,0.45,MB,2,13
2273 K,2273,Well 10,10,6/16/2011,15:42,2011,6,16,15,42,0.45,MB,2,14
2274 K,2274,Well 10,10,6/18/2011,15:42,2011,6,18,15,42,0.45,MB,2,15
2275 K,2275,Well 10,10,6/20/2011,15:42,2011,6,20,15,42,0.45,MB,2,16
2276 K,2276,Well 10,10,6/22/2011,15:42,2011,6,22,15,42,0.45,MB,2,17
2277 K,2277,Well 10,10,6/24/2011,15:42,2011,6,24,15,42,0.45,MB,2,18
2278 K,2278,Well 10,10,6/25/2011,15:42,2011,6,25,15,42,0.45,MB,2,19
2279 K,2279,Well 10,10,6/26/2011,15:42,2011,6,26,15,42,0.45,MB,2,20
2280 K,2280,Well 10,10,6/27/2011,15:42,2011,6,27,15,42,0.45,MB,2,21
2281 K,2281,Well 10,10,6/28/2011,15:42,2011,6,28,15,42,0.45,MB,2,22
2282 K,2282,Well 3,3,5/8/2011,12:15,2011,5,8,12,15,0.45,Control,1,6
2283 K,2283,Well 3,3,5/10/2011,12:15,2011,5,10,12,15,0.45,Control,1,7
2284 K,2284,Well 3,3,5/12/2011,12:15,2011,5,12,12,15,0.45,Control,1,8
2285 K,2285,Well 3,3,5/14/2011,12:15,2011,5,14,12,15,0.45,Control,1,9
2286 K,2286,Well 3,3,5/16/2011,12:15,2011,5,16,12,15,0.45,Control,1,10
2287 K,2287,Well 3,3,5/18/2011,12:15,2011,5,18,12,15,0.45,Control,1,11
2288 K,2288,Well 3,3,5/20/2011,12:15,2011,5,20,12,15,0.45,Control,1,13
2289 K,2289,Well 3,3,5/22/2011,12:15,2011,5,22,12,15,0.45,Control,1,14
2290 K,2290,Well 3,3,5/24/2011,12:15,2011,5,24,12,15,0.45,Control,1,15
2291 K,2291,Well 3,3,5/26/2011,12:15,2011,5,26,12,15,0.45,Control,1,16
2292 K,2292,Well 3,3,5/28/2011,12:16,2011,5,28,12,16,0.45,Control,1,17
2293 K,2293,Well 3,3,5/30/2011,12:15,2011,5,30,12,15,0.45,Control,1,18
2294 K,2294,Well 3,3,6/1/2011,12:16,2011,6,1,12,16,0.45,Control,1,19
2295 K,2295,Well 3,3,6/3/2011,12:16,2011,6,3,12,16,0.45,Control,1,20
2296 K,2296,Well 3,3,6/5/2011,12:15,2011,6,5,12,15,0.45,Control,1,21
2297 K,2297,Well 3,3,6/7/2011,12:16,2011,6,7,12,16,0.45,Control,1,22
2298 K,2298,Well 3,3,6/9/2011,12:16,2011,6,9,12,16,0.45,Control,1,23
2299 K,2299,Well 3,3,6/11/2011,12:16,2011,6,11,12,16,0.45,Control,1,24
2300 K,2300,Well 1,1,5/23/2011,10:39,2011,5,23,10,39,0.8,MB,4,1
2301 K,2301,Well 1,1,5/25/2011,10:40,2011,5,25,10,40,0.8,MB,4,2
2302 K,2302,Well 1,1,5/27/2011,10:40,2011,5,27,10,40,0.8,MB,4,3
2303 K,2303,Well 1,1,5/29/2011,10:40,2011,5,29,10,40,0.8,MB,4,4
2304 K,2304,Well 1,1,5/31/2011,10:40,2011,5,31,10,40,0.8,MB,4,5
2305 K,2305,Well 1,1,6/2/2011,10:40,2011,6,2,10,40,0.8,MB,4,6
2306 K,2306,Elder,0,5/23/2011,10:39,2011,5,23,10,39,0.45,MB,2,1
2307 K,2307,Elder,0,5/25/2011,10:40,2011,5,25,10,40,0.45,MB,2,2
2308 K,2308,Elder,0,5/27/2011,10:40,2011,5,27,10,40,0.45,MB,2,3
2309 K,2309,Elder,0,5/29/2011,10:40,2011,5,29,10,40,0.45,MB,2,4
2310 K,2310,Elder,0,5/31/2011,10:40,2011,5,31,10,40,0.45,MB,2,5
2311 K,2311,Elder,0,6/2/2011,10:40,2011,6,2,10,40,0.45,MB,2,6
2312 K,2312,Elder,0,6/4/2011,10:40,2011,6,4,10,40,0.45,MB,2,7
2313 K,2313,Elder,0,6/6/2011,10:40,2011,6,6,10,40,0.45,MB,2,8
2314 K,2314,Elder,0,6/8/2011,10:40,2011,6,8,10,40,0.45,MB,2,9
2315 K,2315,Elder,0,6/10/2011,10:40,2011,6,10,10,40,0.45,MB,2,10
2316 K,2316,Elder,0,6/12/2011,10:40,2011,6,12,10,40,0.45,MB,2,11
2317 K,2317,Well 10,10,6/29/2011,14:19,2011,6,29,14,19,0.45,MB,2,1
2318 K,2318,Well 10,10,6/30/2011,14:19,2011,6,30,14,19,0.45,MB,2,2
2319 K,2319,Well 10,10,7/1/2011,14:19,2011,7,1,14,19,0.45,MB,2,3
2320 K,2320,Well 10,10,7/2/2011,14:19,2011,7,2,14,19,0.45,MB,2,4
2321 K,2321,Well 10,10,7/3/2011,14:19,2011,7,3,14,19,0.45,Control,1,5
2322 K,2322,Well 10,10,7/4/2011,14:19,2011,7,4,14,19,0.45,MB,2,6
2323 K,2323,Well 10,10,7/5/2011,14:19,2011,7,5,14,19,0.45,MB,2,7
2324 K,2324,Well 10,10,7/6/2011,14:19,2011,7,6,14,19,0.45,MB,2,8
2325 K,2325,Well 10,10,7/7/2011,14:19,2011,7,7,14,19,0.45,MB,2,9
2326 K,2326,Well 10,10,7/8/2011,14:19,2011,7,8,14,19,0.45,Control,1,10
2327 K,2327,Well 10,10,7/9/2011,14:19,2011,7,9,14,19,0.45,MB,2,11
2328 K,2328,Well 10,10,7/10/2011,14:19,2011,7,10,14,19,0.45,MB,2,13
2329 K,2329,Well 10,10,7/11/2011,14:19,2011,7,11,14,19,0.45,MB,2,14
2330 K,2330,Well 10,10,7/12/2011,14:19,2011,7,12,14,19,0.45,Control,1,15
2331 K,2331,Well 1,1,7/13/2011,14:17,2011,7,13,14,17,1,MB,5,1
2332 K,2332,Well 1,1,7/14/2011,12:13,2011,7,14,12,13,1,MB,5,2
2333 K,2333,Well 1,1,7/16/2011,12:13,2011,7,16,12,13,1,MB,5,3
2334 K,2334,Well 1,1,7/18/2011,12:13,2011,7,18,12,13,1,MB,5,4
2335 K,2335,Well 1,1,7/20/2011,12:13,2011,7,20,12,13,0.45,Control,1,5
2336 K,2336,Elder,0,7/13/2011,14:17,2011,7,13,14,17,0.45,MB,2,1
2337 K,2337,Elder,0,7/14/2011,12:13,2011,7,14,12,13,0.45,MB,2,2
2338 K,2338,Elder,0,7/26/2011,12:13,2011,7,26,12,13,0.45,MB,2,3
2339 K,2339,Elder,0,7/28/2011,12:13,2011,7,28,12,13,0.45,MB,2,4
2340 K,2340,Elder,0,8/5/2011,12:13,2011,8,5,12,13,0.45,Control,1,5
2341 K,2341,Well 3,3,7/13/2011,13:52,2011,7,13,13,52,0.8,MB,4,1
2342 K,2342,Well 3,3,7/14/2011,13:51,2011,7,14,13,51,0.8,MB,4,2
2343 K,2343,Well 3,3,7/15/2011,13:52,2011,7,15,13,52,0.8,MB,4,3
2344 K,2344,Well 3,3,7/17/2011,13:52,2011,7,17,13,52,0.8,MB,4,4
2345 K,2345,Well 3,3,7/19/2011,13:52,2011,7,19,13,52,0.45,Control,1,5
2346 K,2346,Well 3,3,7/21/2011,13:52,2011,7,21,13,52,0.8,MB,4,6
2347 K,2347,Well 3,3,7/23/2011,13:53,2011,7,23,13,53,0.8,MB,4,7
2348 K,2348,Well 3,3,7/25/2011,13:53,2011,7,25,13,53,0.8,MB,4,8
2349 K,2349,Well 3,3,7/27/2011,13:53,2011,7,27,13,53,0.8,MB,4,9
2350 K,2350,Well 3,3,7/29/2011,13:53,2011,7,29,13,53,0.45,Control,1,10
2351 K,2351,Well 3,3,7/31/2011,13:53,2011,7,31,13,53,0.8,MB,4,11
2352 K,2352,Well 3,3,8/2/2011,13:53,2011,8,2,13,53,0.8,MB,4,12
2353 K,2353,Well 3,3,8/4/2011,13:53,2011,8,4,13,53,0.8,MB,4,13
2354 K,2354,Well 3,3,8/6/2011,13:53,2011,8,6,13,53,0.45,Control,1,14
2355 K,2355,Well 3,3,8/8/2011,13:53,2011,8,8,13,53,0.8,MB,4,15
2356 K,2356,Well 3,3,8/10/2011,13:53,2011,8,10,13,53,0.8,MB,4,16
2357 K,2357,Well 3,3,8/12/2011,13:53,2011,8,12,13,53,0.8,MB,4,17
2358 K,2358,Well 3,3,8/14/2011,13:53,2011,8,14,13,53,0.8,MB,4,18
2359 K,2359,Well 3,3,8/16/2011,13:53,2011,8,16,13,53,0.45,Control,1,19
2360 K,2360,Well 3,3,8/18/2011,13:53,2011,8,18,13,53,0.45,Control,1,20
2361 K,2361,Well 3,3,8/20/2011,13:53,2011,8,20,13,53,0.45,Control,1,21
2362 K,2362,Well 3,3,8/22/2011,13:53,2011,8,22,13,53,0.45,Control,1,22
2363 K,2363,Well 3,3,8/24/2011,13:53,2011,8,24,13,53,0.45,Control,1,23
2364 K,2364,Well 10,10,7/13/2011,13:52,2011,7,13,13,52,0.45,MB,2,1
2365 K,2365,Well 10,10,7/14/2011,13:51,2011,7,14,13,51,0.45,MB,2,2
2366 K,2366,Well 10,10,7/15/2011,13:52,2011,7,15,13,52,0.45,MB,2,3
2367 K,2367,Well 10,10,7/17/2011,13:52,2011,7,17,13,52,0.45,MB,2,4
2368 K,2368,Well 10,10,7/18/2011,12:13,2011,7,18,12,13,0.45,Control,1,5
2369 K,2369,Well 10,10,7/20/2011,12:13,2011,7,20,12,13,0.45,MB,2,6
2370 K,2370,Well 10,10,7/21/2011,13:52,2011,7,21,13,52,0.45,MB,2,7
2371 K,2371,Well 10,10,7/23/2011,13:53,2011,7,23,13,53,0.45,MB,2,8
2372 K,2372,Well 10,10,7/25/2011,13:53,2011,7,25,13,53,0.45,MB,2,9
2373 K,2373,Well 10,10,7/27/2011,13:53,2011,7,27,13,53,0.45,Control,1,10
2374 K,2374,Well 10,10,7/29/2011,13:53,2011,7,29,13,53,0.45,MB,2,11
2375 K,2375,Well 10,10,7/31/2011,13:53,2011,7,31,13,53,0.45,MB,2,12
2376 K,2376,Well 10,10,8/2/2011,13:53,2011,8,2,13,53,0.45,MB,2,13
2377 K,2377,Well 10,10,8/4/2011,13:53,2011,8,4,13,53,0.45,MB,2,14
2378 K,2378,Well 10,10,8/6/2011,13:53,2011,8,6,13,53,0.45,Control,1,15
2379 K,2379,Well 10,10,8/8/2011,13:53,2011,8,8,13,53,0.45,MB,2,16
2380 K,2380,Well 10,10,8/10/2011,13:53,2011,8,10,13,53,0.45,MB,2,17
2381 K,2381,Well 10,10,8/12/2011,13:53,2011,8,12,13,53,0.45,MB,2,18
2382 K,2382,Well 10,10,8/14/2011,13:53,2011,8,14,13,53,0.45,MB,2,19
2383 K,2383,Well 10,10,8/16/2011,13:53,2011,8,16,13,53,0.45,Control,1,20
2384 K,2384,Well 10,10,8/18/2011,13:53,2011,8,18,13,53,0.45,MB,2,21
2385 K,2385,Well 10,10,8/20/2011,13:53,2011,8,20,13,53,0.45,MB,2,22
2386 K,2386,Well 10,10,8/22/2011,13:53,2011,8,22,13,53,0.45,MB,2,23
2387 K,2387,Well 10,10,8/24/2011,13:53,2011,8,24,13,53,0.45,Control,1,24
2388 K,2388,Well 10,10,8/24/2011,,2011,8,24,0,0,0.45,Ref,9,0
2389 K,2389,Well 10,10,8/24/2011,,2011,8,24,0,0,0.8,Ref,9,0
2390 K,2390,Well 3,3,8/24/2011,,2011,8,24,0,0,0.45,Ref,9,0
2391 K,2391,Well 3,3,8/24/2011,,2011,8,24,0,0,0.8,Ref,9,0
2392 K,2392,Elder,0,8/24/2011,,2011,8,24,0,0,0.45,Ref,9,0
2393 K,2393,Elder,0,8/24/2011,,2011,8,24,0,0,0.8,Ref,9,0
2394 K,2394,Well 1,1,7/22/2011,,2011,7,22,0,0,0.45,Ref,9,0
2395 K,2395,Well 1,1,7/24/2011,,2011,7,24,0,0,0.45,Ref,9,0
2396 K,2396,Well 1,1,7/26/2011,,2011,7,26,0,0,0.45,Ref,9,0
2397 K,2397,,,,,1900,1,0,0,0,,Ref,9,0
2398 K,2398,,,,,1900,1,0,0,0,,Ref,9,0
2399 K,2399,,,,,1900,1,0,0,0,,Ref,9,0
2400 K,2400,,,,,1900,1,0,0,0,,Ref,9,0
2401 K,2401,,,,,1900,1,0,0,0,,Ref,9,0
2402 K,2402,,,,,1900,1,0,0,0,,Ref,9,0
2403 K,2403,,,,,1900,1,0,0,0,,Ref,9,0
2404 K,2404,,,,,1900,1,0,0,0,,Ref,9,0
2405 K,2405,,,,,1900,1,0,0,0,,Ref,9,0
2406 K,2406,Well 10,10,8/24/2011,13:32,2011,8,24,13,32,0.8,MB,4,1
2407 K,2407,Well 10,10,8/26/2011,13:33,2011,8,26,13,33,0.45,Control,1,2
2408 K,2408,Well 10,10,8/28/2011,13:33,2011,8,28,13,33,0.8,MB,4,3
2409 K,2409,Well 10,10,8/30/2011,13:33,2011,8,30,13,33,0.45,Control,1,4
2410 K,2410,Well 10,10,9/1/2011,13:33,2011,9,1,13,33,0.8,MB,4,5
2411 K,2411,Well 10,10,9/3/2011,13:33,2011,9,3,13,33,0.45,Control,1,6
2412 K,2412,Well 10,10,9/5/2011,13:33,2011,9,5,13,33,0.8,MB,4,7
2413 K,2413,Well 10,10,9/7/2011,13:33,2011,9,7,13,33,0.45,Control,1,8
2414 K,2414,Well 10,10,9/9/2011,13:33,2011,9,9,13,33,0.8,MB,4,9
2415 K,2415,Well 10,10,9/11/2011,13:33,2011,9,11,13,33,0.45,Control,1,10
2416 K,2416,Well 10,10,9/13/2011,13:33,2011,9,13,13,33,0.8,MB,4,11
2417 K,2417,Well 10,10,9/15/2011,13:33,2011,9,15,13,33,0.45,Control,1,12
2418 K,2418,Well 10,10,9/17/2011,13:33,2011,9,17,13,33,0.8,MB,4,13
2419 K,2419,Well 10,10,9/19/2011,13:33,2011,9,19,13,33,0.45,Control,1,14
2420 K,2420,Well 10,10,9/21/2011,13:33,2011,9,21,13,33,0.8,MB,4,15
2421 K,2421,Well 10,10,9/23/2011,13:33,2011,9,23,13,33,0.45,Control,1,16
2422 K,2422,Well 10,10,9/25/2011,13:33,2011,9,25,13,33,0.8,MB,4,17
2423 K,2423,Well 10,10,9/27/2011,13:33,2011,9,27,13,33,0.45,Control,1,18
2424 K,2424,Well 10,10,9/29/2011,13:33,2011,9,29,13,33,0.8,MB,4,19
2425 K,2425,Well 10,10,10/1/2011,13:33,2011,10,1,13,33,0.45,Control,1,20
2426 K,2426,Well 10,10,10/2/2011,13:33,2011,10,2,13,33,0.45,Control,1,21
2427 K,2427,Well 10,10,10/3/2011,13:33,2011,10,3,13,33,0.45,Control,1,22
2428 K,2428,Well 3,3,8/24/2011,12:31,2011,8,24,12,31,0.45,MB,2,1
2429 K,2429,Well 3,3,8/26/2011,12:31,2011,8,26,12,31,0.45,Control,1,2
2430 K,2430,Well 3,3,8/28/2011,12:31,2011,8,28,12,31,0.45,MB,2,3
2431 K,2431,Well 3,3,8/30/2011,12:31,2011,8,30,12,31,0.45,Control,1,4
2432 K,2432,Well 3,3,9/1/2011,12:31,2011,9,1,12,31,0.45,MB,2,5
2433 K,2433,Well 3,3,9/3/2011,12:31,2011,9,3,12,31,0.45,Control,1,6
2434 K,2434,Well 3,3,9/5/2011,12:31,2011,9,5,12,31,0.45,MB,2,7
2435 K,2435,Well 3,3,9/7/2011,12:31,2011,9,7,12,31,0.45,Control,1,8
