,sample id ,sample id numb,description,description.1,date/time,Bag Label ,Vial Label,Label Color,# of vials,Vial type,Lid type,collected by,received in 395 McCone,notes,Wood/Kim taken,Unnamed: 15,datetime,Sample Id,Li7(LR),Li7(LR)_SD,B11(LR),B11(LR)_SD,Ca43(LR),Ca43(LR)_SD,Rb85(LR),Rb85(LR)_SD,Sr88(LR),Sr88(LR)_SD,In115(LR),In115(LR)_SD,Na23(MR),Na23(MR)_SD,Mg25(MR),Mg25(MR)_SD,Al27(MR),Al27(MR)_SD,Si28(MR),Si28(MR)_SD,P31(MR),P31(MR)_SD,Ca44(MR),Ca44(MR)_SD,Mn55(MR),Mn55(MR)_SD,Fe56(MR),Fe56(MR)_SD,Fe57(MR),Fe57(MR)_SD,Co59(MR),Co59(MR)_SD,Ni60(MR),Ni60(MR)_SD,Cu63(MR),Cu63(MR)_SD,Cu65(MR),Cu65(MR)_SD,Zn64(MR),Zn64(MR)_SD,Zn66(MR),Zn66(MR)_SD,Rb85(MR),Rb85(MR)_SD,Sr88(MR),Sr88(MR)_SD,Mo98(MR),Mo98(MR)_SD,In115(MR),In115(MR)_SD,Ba138(MR),Ba138(MR)_SD,K39(HR),K39(HR)_SD,In115(HR),In115(HR)_SD,Si (ppm),Mg (ppm),Ca (ppm),Na (ppm),K (ppm)
363,458 KR,458,CONGER,2,2012-12-02 12:40:00,"C 20121202 C187-1, 2, 3 1240","C 20121202 C187-1, 2, 3 1240",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-02 12:40:00,458,0.286020516,0.020507843,341.6015247,13.96509958,4121.170192,94.67464662,1.445985177,0.029434282,8.651676292,0.215992562,-1.16e-14,0.842275226,12651.05246,291.0950704,1863.481527,130.8506571,794.3519072,12.07441091,1103.429158,18.96807028,992.4722689,6.740136586,4029.936996,9.465291106,398.3768093,0.805018478,394.4148379,6.366029077,423.3297125,11.01722603,4.768334146,0.036483425,257.2944611,1.845525519,-6247.542553,90.90938804,-4996.375635,6.701257437,610.1259399,1.912144212,653.8838479,13.09956315,1.403149376,0.038506865,10.60629366,0.234097367,0.592737331,0.069447523,0.0,3.089461841,19.04429166,0.436564672,6024.633195,235.4245222,1.797062046,5.225617621,0.030990359617,0.0452826011061,0.1615198748,0.290847696055,0.235563157925
365,460 KR,460,CONGER,2,2012-12-03 15:30:00,"C 20121203 C188-1, 2, 3 1530","C 20121203 C188-1, 2, 3 1530",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-10 00:00:00,,,,2012-12-03 15:30:00,460,0.153741694,0.037324275,293.9542934,10.46132907,14565.8311,192.8437223,1.360981167,0.009422702,12.39095498,0.304036571,-1.16e-14,1.022791348,16265.58717,450.9028321,2926.734286,226.4025232,407.3117778,1.501827399,1635.780321,42.65553092,954.389469,4.784982462,14219.38393,268.962519,575.2721937,0.970047266,128.3062914,0.863824126,136.9793352,0.490645694,0.2784014,0.013898448,6.529019953,0.332527121,-12224.29095,204.4853141,-9657.187051,173.1595382,1231.905993,0.109990596,1369.69246,7.662892934,1.299296624,0.078513998,15.12523846,0.267033143,0.516956587,0.053193847,0.0,11.0713266,18.97717481,0.087029144,8104.042503,470.6073226,4.178274679,3.097640481,0.0459417082054,0.0711196431498,0.569912907914,0.373945849038,0.316868061867
367,462 KR,462,CONGER,2,2012-12-05 15:00:00,"C 20121205 C189-1, 2, 3 1500","C 20121205 C189-1, 2, 3 1500",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-10 00:00:00,,,,2012-12-05 15:00:00,462,-0.038907779,0.055781334,246.6879994,18.26858947,3163.855818,129.6189368,0.99707819,0.016792934,3.815574341,0.085176126,1.16e-14,1.556489014,7738.407519,262.0216652,1519.681797,109.7204086,302.6599665,0.133652087,534.1076144,14.14524123,849.8747792,14.50930166,3001.672691,12.88648066,280.5480473,5.484188384,109.9270186,1.277040773,120.3313713,1.248916311,0.296125053,0.003474612,3.012031434,0.012469767,-6884.05195,154.2115104,-5516.368172,61.59910306,641.3937506,1.10413637,746.829009,3.27293796,0.892270296,0.043007668,7.119726883,0.006080451,0.096399287,0.035462565,0.0,1.195920713,10.08209763,0.490484902,5561.649847,188.1462404,-2.661746958,3.840923276,0.0150006794042,0.0369282676671,0.120307041455,0.177905988862,0.217460509018
369,464 KR,464,CONGER,2,2012-12-15 12:30:00,"C 20121215 C190-1, 2, 3 1230","C 20121215 C190-1, 2, 3 1230",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-10 00:00:00,,,,2012-12-15 12:30:00,464,0.235778558,0.079570432,344.6178351,13.81015396,6077.024288,137.2579212,2.085041411,0.072722735,17.08154263,0.26032184,1.16e-14,1.117799833,15232.7633,298.9597875,4534.951074,350.634657,639.9790221,2.29318844,1058.74673,1.810177123,2215.395878,49.80497874,5957.83821,112.9562752,942.3256786,32.6394742,140.2404813,0.877246477,152.3312848,0.802874772,0.292143239,0.04082669,2.814121577,0.062348835,-16245.68477,295.318691,-13112.81457,144.7566998,2209.602535,9.759550215,2472.292692,8.334665403,1.972875842,0.108019258,21.44607013,0.006080451,0.07886753,0.060581882,0.0,1.207245719,27.41772022,0.493559301,14140.70056,916.1003823,-0.295626361,6.817827466,0.0297354312854,0.110199311098,0.238790155457,0.350201228267,0.552901391896
371,466 KR,466,CONGER,2,2012-12-16 12:45:00,"C 20121216 C191-1, 2, 3 1245","C 20121216 C191-1, 2, 3 1245",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-10 00:00:00,,,,2012-12-16 12:45:00,466,0.194384698,0.022968785,392.4003675,11.78086604,6187.874189,95.24350716,2.118993099,0.025422637,16.68605218,0.337140135,0.0,1.227259609,15474.81733,116.503834,4449.484612,286.6555983,612.9352859,0.749155119,1056.41178,1.545115473,2135.054894,35.60438563,5990.107691,91.97297924,933.9048871,11.90622329,273.4811459,19.84302768,313.0695662,4.14818632,0.356217707,0.005211918,2.778280443,0.012469767,-16282.87698,1057.224495,-13008.17268,90.52659512,2200.122165,38.84783252,2508.423596,23.68388519,1.894063832,0.096017119,22.26931311,0.575616035,0.083342387,0.013298462,0.0,8.011309775,29.73603585,0.554337807,15138.44636,1128.418791,9.737248752,2.788253734,0.0296698530472,0.108122476072,0.240083516255,0.355766050417,0.591913252676
373,468 KR,468,CONGER,2,2012-12-17 09:00:00,"C 20121217 C192-1, 2, 3 0900","C 20121217 C192-1, 2, 3 0900",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-17 09:00:00,468,0.443779732,0.045527412,335.9321161,3.603735433,4022.289078,19.34125828,1.467510662,0.009282761,9.183258672,0.337631772,1.16e-14,0.918832063,14644.50765,241.8777529,2843.84389,223.5590095,278.6660145,6.573572384,616.3554194,1.764922695,819.7817555,10.34173629,3913.065188,11.68906432,548.9044884,3.403215617,101.7765453,3.015235158,103.4417847,1.427332927,0.41042561,0.001737306,2.888743305,0.307587587,-7653.677436,176.0723298,-5957.986379,145.1859618,1542.615998,4.704213194,1728.392637,24.37909159,1.302164958,0.08901587,15.99964866,0.378001375,0.220982927,0.013298462,6.59e-14,4.987532972,17.30137044,0.81991859,8111.382914,622.6316666,-2.911146031,3.667364857,0.0173106501316,0.069105406527,0.156835652735,0.336677230873,0.317155071937
375,470 KR,470,CONGER,2,2012-12-20 16:05:00,"C 20121220 C193-1, 2, 3 1605","C 20121220 C193-1, 2, 3 1605",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-20 16:05:00,470,0.083750943,0.040195373,279.7137745,1.114608879,1383.802149,59.81162224,0.822770391,0.006997056,-0.570508568,0.019706453,1.16e-14,0.918732054,8493.003885,127.0601946,985.5365891,23.18934462,204.4651299,1.129008419,324.9377662,4.202196893,473.4271429,3.653051127,1396.113438,32.72938009,159.1777083,1.336330674,61.52037426,1.903097548,64.48440658,2.274811853,0.187685052,0.015635754,2.029349618,0.415658901,-4499.278221,67.63476044,-3636.175887,20.43764279,506.4525654,4.598453006,553.9881072,11.8497539,0.650620455,0.034006063,6.840291044,2.889227671,0.152737299,0.017731282,0.0,5.030567998,6.411130777,0.209532123,4266.279049,173.5437716,-2.727705921,4.667212272,0.00912603963261,0.0239485391151,0.055956226595,0.195254159316,0.166811510816
377,472 KR,472,CONGER,2,2012-12-21 10:10:00,"C 20121221 C194-1, 2, 3 1010","C 20121221 C194-1, 2, 3 1010",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-21 10:10:00,472,0.121664706,0.031992236,254.0182476,12.13574151,2368.530199,30.79973482,0.804453459,0.013061171,0.852467826,0.052277411,1.16e-14,1.202657412,8938.671782,301.2127251,1149.278415,38.73061787,301.0159125,2.124364751,1458.996525,30.90877437,546.3955645,2.212411246,2211.332529,26.28613976,177.1814714,0.815081209,100.4785598,2.776509067,103.8599303,0.66906231,11.52199973,0.57852288,2.266181575,0.024939534,-4738.689871,6.050491044,-3727.492228,100.0180558,41995.65338,96.66481249,46433.04584,234.8704024,0.607340498,0.043007668,4.722984509,0.178359898,0.696326769,0.065014702,-6.59e-14,0.249150148,15.52124992,0.550553931,4580.218803,325.5991055,4.08113819,5.682151723,0.0409766469029,0.0279274654845,0.0886302077623,0.205500064268,0.179086555197
379,474 KR,474,CONGER,2,2012-12-22 09:50:00,"C 20121222 C195-1, 2, 3 0950","C 20121222 C195-1, 2, 3 0950",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-22 09:50:00,474,0.271014329,0.044296942,351.6552909,15.19966637,7187.263406,190.4057485,2.068970692,0.043848218,17.67899942,0.236149683,0.0,0.45749086,33586.37345,292.6168315,4921.016991,138.9399634,428.3936306,5.838485906,648.2081771,1.208939721,1041.02919,8.33513074,6865.900654,248.7204808,749.9209335,22.28995539,140.966418,1.340317568,148.5099593,3.47912401,0.279504879,0.04082669,3.080102415,0.440598435,-10795.18798,118.8054962,-8664.740244,24.15791382,2180.023754,2.17442948,2396.147575,21.76230348,1.882827701,0.074013196,19.64672311,1.348340027,0.164215449,0.048761027,0.0,11.66022695,26.84645566,0.374130721,12508.70749,877.2079835,-0.719566738,1.139448752,0.0182052507579,0.119580712881,0.275185298212,0.772150725615,0.489090462859
381,476 KR,476,CONGER,2,2012-12-23 13:50:00,"C 20121223 C196-1, 2, 3 1350","C 20121223 C196-1, 2, 3 1350",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-23 13:50:00,476,0.296095933,0.024609412,325.5454365,4.468432007,5111.138183,18.60986616,1.542837614,0.105049134,12.38989487,0.262739055,0.0,1.611943967,32577.32253,866.046564,3757.853755,392.3068408,382.5051622,5.279257437,715.9937528,8.223376073,611.4576199,6.019816645,4919.890452,58.16022246,855.2925682,2.489519644,177.0322709,4.721791145,181.7063976,1.248916311,0.36641303,0.039089384,3.176575946,0.307587587,-10149.48776,172.5454104,-8321.163855,250.0928354,1540.165706,1.654089352,1648.686076,7.826930397,1.303072402,0.040007133,14.54605154,0.507210961,0.371981465,0.035462565,0.0,5.841438481,23.8113849,0.729815047,8894.42593,548.8817616,-0.000359,2.942947108,0.0201090425443,0.0913158462465,0.197189209316,0.748952644965,0.347772053863
383,478 KR,478,CONGER,2,2012-12-25 09:55:00,"C 20121225 C197-1, 2, 3 0955","C 20121225 C197-1, 2, 3 0955",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-25 09:55:00,478,0.488497535,0.022968785,375.9820203,1.339529953,6884.540585,111.0903364,2.047096846,0.024816225,20.5271764,0.271096886,1.16e-14,1.468031113,49841.45786,990.1317843,5842.857786,417.9965164,404.8466522,10.98760842,538.1247652,28.4456405,686.5313045,7.100296556,6581.010786,5.416883464,801.4943242,10.05166198,130.3820167,4.696863923,135.3067545,1.382728773,0.353716215,0.013898448,3.151712676,0.037409301,-13155.80041,26.33027761,-10530.6886,27.59201016,2423.296609,3.168575254,2502.452724,4.678973361,1.942582577,0.065011591,20.3958474,0.678983704,0.170763875,0.008865641,6.59e-14,1.651185984,27.2262194,1.110094566,12257.72733,811.0196286,2.495935361,1.245093007,0.015113503093,0.1419814442,0.263766912303,1.1458551162,0.479277138603
385,480 KR,480,CONGER,2,2012-12-26 09:55:00,"C 20121226 C198-1, 2, 3 0955","C 20121226 C198-1, 2, 3 0955",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-26 09:55:00,480,0.485978962,0.030351608,421.2786207,4.788319757,7091.400843,114.1784365,2.134447626,0.063719857,21.97575375,0.091034801,0.0,0.497194406,52510.12501,761.9224619,6213.783656,355.1940842,394.409248,5.666145057,630.5241411,2.967397498,692.7707719,2.778376913,6805.189795,45.2737418,816.824393,11.19176939,243.086467,2.02677492,242.9767756,2.676249238,0.402614388,0.049513219,4.592765107,0.170420149,-13622.32835,100.3043716,-11110.63464,28.85594839,2435.503395,4.814203791,2619.825518,33.33866161,1.796710968,0.040007133,21.28401134,0.089179949,7.626188096,0.187656072,0.0,7.424674425,29.35548774,0.37933355,12462.04802,429.7191704,-2.206671329,1.603528873,0.0177085857649,0.150994942841,0.272752006984,1.20720777398,0.487266077582
387,482 KR,482,CONGER,2,2012-12-29 10:15:00,"C 20121229 C199-1, 2, 3 1015","C 20121229 C199-1, 2, 3 1015",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-04 00:00:00,,,,2012-12-29 10:15:00,482,0.808925081,0.00779298,482.6623318,14.08505749,9551.376359,204.627262,2.573009125,0.019685051,30.73395552,0.623518741,0.0,1.096947971,66432.21403,676.6718529,6750.824006,588.8524699,610.6007915,3.05289504,1264.136321,10.33093944,1016.068261,32.31149447,8758.873737,119.5135552,969.901019,1.704626628,185.3946806,2.408353169,193.330055,2.453228469,0.460609517,0.019110365,8.430056682,0.257708518,-18555.77006,267.5442007,-15087.23166,99.97036005,3003.429853,23.41953619,3134.113067,6.897384771,2.158869779,0.123021933,26.95739865,0.243218043,0.07853386,0.008865641,0.0,7.370314393,41.09260279,1.109148597,15444.84079,627.2119825,0.331126466,3.554174584,0.0355039006434,0.164045023346,0.351055659379,1.52727660055,0.603893274889
389,484 KR,484,CONGER,2,2013-01-12 12:00:00,"C 20130112 C200-1, 2, 3 1200 THIS SAMPLE IS PART A20121229 RAIN, PART SNOW FLAKES, PART HAIL","C 20130112 C200-1, 2, 3 1200 ",,3,2 leached HDPE scintillation and 1 square unleached HDPE,regular,James DeWolf,2013-01-29 00:00:00,,,,2013-01-12 12:00:00,484,1.756313261,0.038964902,585.3301915,3.333830144,9622.094666,194.2252407,4.459222194,0.098751784,32.17215464,0.765274102,1.16e-14,0.79037059,48326.48705,1.334397095,7832.98504,715.2417521,2349.527112,32.64979799,4107.435298,3.025581763,4637.139589,33.95794005,8928.1524,231.6715528,1011.274207,1.324255397,1301.485889,6.323844547,1330.460618,4.861852783,0.70407772,0.092077215,6.410445754,0.099758136,-29830.34017,693.191685,-23235.80813,313.766705,3163.917947,6.011409127,3271.313427,0.687395085,3.973851739,0.0830148,28.6402692,0.360773431,0.19140306,0.060581882,0.0,0.840315501,50.33551561,0.525722246,25793.19782,1308.898115,-5.363781621,4.535156953,0.115359374062,0.190341536472,0.357840348192,1.11102593728,1.00851403476
